Reading,Word,Category
nt8000しりうす,NT８０００－SIRIUS
えんりるぎるす,エンリルギルス
えんりるぎるす,宵星の騎士エンリルギルス,短縮よみ
おるふぇごーる,オルフェゴール
おるふぇごーるがらてああい,オルフェゴール・ガラテアi
がらてああい,ガラテアi
がらてああい,オルフェゴール・ガラテアi,短縮よみ
しりうす,NT８０００－SIRIUS,短縮よみ
じゃっくないつおるふぇごーる,宵星の騎士
じゃっくないつおるふぇごーるえんりるぎるす,宵星の騎士エンリルギルス
