Reading,Word,Category
うずひめ,ウズヒメ
うずひめ,ウズヒメの御巫,短縮よみ
うずひめのみかんこ,ウズヒメの御巫
さなき,サナキ
さなき,御巫奉サナキ,短縮よみ
ふたはしらのうずのみこ,二貴子
ふたはしらのうずのみこ,御巫神舞－二貴子,短縮よみ
みかんこ,御巫
みかんこしんぶ,御巫神舞
みかんこしんぶふたはしらのうずのみこ,御巫神舞－二貴子
みかんこまつり,御巫奉
みかんこまつりさなき,御巫奉サナキ
