Reading,Word,Category
あーむどどらごん,武装竜
げんせきりゅういんぺりあるどらごん,原石竜インペリアル・ドラゴン
げんそう,幻奏
げんま,幻魔
げんまおう,幻魔皇
げんよくりゅう,玄翼竜
げんろくのてんぱいりゅう,幻禄の天盃龍
ごうき,剛鬼
こうらいおう,降雷皇
こうるいのまらくりもーさ,紅涙の魔ラクリモーサ
ごーるでんありゅーるくぃーん,金色の魅惑の女王
ごーるどぷらいど,GP
ごがつびょう,五月豹
こくーん,C
こくえんだん,黒炎弾
ここうのけもの,孤高除獣
こころやどりしぶるーあいず,心宿りし青眼竜
こずも,Kozmo
ごせかい,伍世壊
ごっどふぇにっくす,不死鳥
ごぶりんらいだー,百鬼羅刹
ごぶりんらいだーだいしゅうかん,百鬼羅刹大収監
ごぶりんらいだーだいぴんち,百鬼羅刹大危機
こわくま,蟲惑魔
こんとんげんま,混沌幻魔
こんとんなるありゅーるくぃーん,混沌なる魅惑の女王
さいふぁー,光波
さいふれーむ,PSYフレーム
ざいほう,罪宝
さうんどうぉりあー,音響戦士
ざぐらんどじゅぴたー,The grand JUPITER
ざさぷれっしょんぷるーと,The suppression PLUTO
ざすぷれましーさん,The supremacy SUN
ざすぷれんでぃっどゔぃーなす,The splendid VENUS
さたーん,The big SATURN,短縮よみ
ざたいらんとねぷちゅーん,The tyrant NEPTUNE
ざでぃすぺあうらぬす,The despair URANUS
さてらないと,星因士
ざとりっぴんぐまーきゅりー,The tripping MERCURY
ざびっぐさたーん,The big SATURN
ざぶれいじんぐまーず,The blazing MARS
さらまんぐれいと,転生炎獣
さろすえれすくるぬぎあす,閉ザサレシ世界ノ冥神
さろすなんな,閉ザサレシ天ノ月
さん,The supremacy SUN,短縮よみ
さんあばろん,聖天樹
ざんき,斬機
さんげん,燦幻
さんげんかいほう,燦幻開花
さんげんふーろ,燦幻封炉
さんだーどらごん,雷龍
じーごーれむ,Gゴーレム
しーすてるす,潜海奇襲
じぇねれいど,王
じかいしん,時械神
しきむへんせかい,識無辺世壊
しこうのぎょく,至鋼の玉
しせかい,肆世壊
じばく,地縛
じばくかいれい,地縛戒隷
じばくしん,地縛神
しむるぐ,神鳥
じゃしん,邪神
じゃっくないつ,機界騎士
じゃっくないつおるふぇごーる,宵星の騎士
じゃっくないつぱらでぃおん,双穹の騎士
しゃどーる,影依
しゃるゔさるが,新世廻
じゅうにしし,十二獣
じゅがん,呪眼
しゅくせい,粛声
しゅごしんかん,守護神官
しゅごりゅう,守護竜
じゅぴたー,The grand JUPITER,短縮よみ
しょうかんじゅう,召喚獣
しらぬい,不知火
しろきおとめ,白き乙女
しろきもり,白き森
しろきりゅうのいこう,白き龍の威光
しをうたうもるがないと,死を謳う魔瞳
しん,Sin
しんえいきんりゅう,神影金龍
しんえんおう,神炎皇
しんかい,深海
しんせかい,新世壊
しんせかいじょうこう,新世壊成劫
しんせんこうりゅう,真閃珖竜
じんぞうにんげん,人造人間
しんまろくぶしゅう,真魔六武衆
しんまろくぶしゅうえにし,真魔六武衆－エニシ
しんまろくぶしゅうしえん,真魔六武衆－シエン
しんら,森羅
しんりゅう,真竜
すいれいばいし,水霊媒師
すーぱーでぃふぇんすろぼ,SDロボ
すけあくろーおるたねいてぃぶ,肆世壊の継承
すけあくろーすくらっしゅ,肆世壊の牙掌突
すけあくろーすとらどる,肆世壊からの天跨
すけあくろーついんそー,肆世壊の双牙
すけあくろーでぃふぁんぐ,界放せし肆世壊
すけあくろーのゔぁ,肆世壊の新星
すたーだすと,星屑
すてらないと,星輝士
すねーくあいず,蛇眼
すぱいらる,SPYRAL
すぱいらる,螺旋
すぱいらるしぇいばー,螺旋槍殺
すばやい,素早い
すぴーどろいど,SR
すぴりっと,魂
すふぃあもーど,球体形
すらっしゅばすたー,／バスター
ぜあるうぇぽん,ZW
ぜあるさーばす,ZS
せいいぶつ,星遺物
せいうんりゅう,星雲龍
せいかいじゅ,星界樹
せいがんりゅうごうりん,青眼龍轟臨
せいきし,聖騎士
せいこうしんりゅう,聖珖神竜
せいこく,聖刻
せいじんぎ,星神器
せいなるあざみな,聖なる薊花
せいはい,星杯
せかい,世壊
せかいさんか,世壊賛歌
せかいどうしん,世壊同心
せかいばんか,世壊挽歌
せきゅりてぃふぉーす,S－Force
せぶんす,七皇
せぶんすあせんしょん,七皇昇格
せぶんすたきおん,時空の七皇
せまりくるましーん,迫りくる機械
せんか,戦華
せんこうりゅう,閃珖竜
せんじゅつき,占術姫
せんじゅつへいき,閃術兵器
せんじゅつへいきすぺくとら,閃術兵器－S.P.E.C.T.R.A.
せんちゅりおん,重騎兵
せんちゅりおん,従騎士
せんちゅりおん,重騎士
せんちゅりおん,騎士皇
せんちゅりおん,竜騎兵
せんちゅりおん,竜騎士
せんちゅりおん,影騎士
せんちゅりおんえめとぜくす,重騎兵エメトⅥ
せんちゅりおんがーごいるつゔぁい,竜騎兵ガーゴイルⅡ
せんとうき,閃刀姫
ぜんまい,発条
そうがんのぎんりゅう,蒼眼の銀龍
そうけん,相剣
そうてん,双天
だーくえんどいゔぁぽれいしょんどらごん,闇と消滅の竜
だいこうしゃ,代行者
たきおんかおすほーる,時空混沌渦
たきおんくらうどらごん,時空の雲篭
たけみつ,竹光
だてんし,堕天使
たるたろす,地下牢
たるたろすのかいじん,地下牢の徊神
ちぇーん,C
ちょうえつりゅう,超越竜
ちょうじげんろぼ,超次元ロボ
ちょうじゅうむしゃ,超重武者
ちょうりょう,超量
てぃあらめんつくらいむ,壱世壊に澄み渡る残響
てぃあらめんつぐりーふ,壱世壊に渦巻く反響
てぃあらめんつさりーく,壱世壊に奏でる哀唱
てぃあらめんつすくりーむ,壱世壊を劈く弦声
てぃあらめんつはーとびーつ,壱世壊を揺るがす鼓動
てぃあらめんつぺるれぎあ,嫋々たる漣歌姫の壱世壊
てぃあらめんつめたのいず,壱世壊に軋む爪音
でぃーでぃー,DD
でぃーぴーえーじゃんだむーあ,DPAジャンダムーア
でぃーぷおぶぶるーあいず,深淵の青眼龍
ていおう,帝王
でぃくらいんすけあくろー,械貶する肆世壊
でぃふぉーまー,D
でかねろーぐ,超獸の咆哮
でくれあらー,宣告者
でじたるばぐ,電子光虫
ですてにーひーろー,D-HERO
ですとーい,魔玩具
ですとろいめあ,夢幻崩界
ですぴあのあどりびとぅむ,デスピアの凶劇
ですぴあのどらまとぅるぎあ,デスピアの大導劇神
ですぴあんるるわりりす,赫聖の妖騎士
てっくじーなす,TG
でびりちゃる,魔神儀
でもんすみす,刻まれし魔
でもんすみすあぐぬすでい,刻まれし魔の神聖棺
でもんすみすいんぱらでぃずむ,刻まれし魔の楽園
でもんすみすさんくとぅす,刻まれし魔の讃聖
でもんすみすせくえんつぃあ,刻まれし魔の大聖棺
でもんすみすとらくとぅす,刻まれし魔の詠聖
でもんすみすれくいえむ,刻まれし魔の鎮魂棺
てらないと,星騎士
てらないと,星守の騎士
てらないと,煉獄の騎士
てんい,天威
てんき,天気
てんきゅうはりゅう,天穹覇龍
てんくうりゅう,天空竜
でんちめん,電池メン
でんのうかい,電脳堺
てんぱいりゅう,天盃龍
てんま,天魔
てんましん,天魔神
ときのきかいたいむえんじん,時の機械－タイム・エンジン
どみなす,聖王
どみなす,霊王
どみなすいんぱるす,霊王の波動
どみなすぱーじ,聖王の粉砕
とらいあんぐるおー,トライアングル－O
どらいとろん,竜輝巧
どらいとろんにゅーつー,竜輝巧－νⅡ
どらいとろんめておにすdad,竜儀巧－メテオニス＝DAD
とらいぶりげーど,鉄獣戦線
どらぐま,教導
どらぐま,凶導
どらまとぅるぎあ,大導劇神
とらみっど,古代遺跡
とるねーどらごん,竜巻竜
ないとおぶぶらっくどらごん,黒竜の聖騎士
ないとおぶほわいとどらごん,白竜の聖騎士
ないとめあ,幻惑
なんばーず,No.
にゅーくりあわーるど,新世壊
にゅーびー,ニュービー！
にんじゃ,忍者
ねおかいざーしーほーす,ネオ・カイザー・シーホース
ねおぎゃらくしーあいずさいふぁーどらごん,超銀河眼の光波龍
ねおぎゃらくしーあいずたきおんどらごん,超銀河眼の時空龍
ねおぎゃらくしーあいずふぉとんどらごん,超銀河眼の光子龍
ねおぎゃらくしーあいずぷらいむふぉとんどらごん,超銀河眼の光子龍皇
ねおすぺーしあん,N
ねおぶるーあいずあるてぃめっとどらごん,真青眼の究極竜
ねがろぎあ,天霆號
ねくろす,影霊衣
ねぷちゅーん,The tyrant NEPTUNE,短縮よみ
ばーすとすとりーむ,爆裂疾風弾
ばーにんぐなっくらー,BK
はおうけんりゅう,覇王眷竜
はおうりゅう,覇王龍
はかい,破械
はかいけん,破壊剣
はかもり,墓守
ばっどあすごぶりんらいだーず,天上天下百鬼羅刹
はるけしょう,春化精
ぱんく,P.U.N.K.
びーすてっど,深淵の獣
びーとるーぱー,騎甲虫
びーばっくさいと,BBS
びーふぉーす,B・F
びーふぉーすうぃんど,B・F・W
びーふぉーすかくめいのぐらんぱるちざん,B・F－革命のグラン・パルチザン
びーふぉーすしんじきゅうのさち,B・F－神事弓のサチ
びーふぉーすもうげきのれいぴあ,B・F－猛撃のレイピア
ひがん,彼岸
ひすい,氷水
ひょういそうちゃく,憑依装着
ひょうけっかい,氷結界
ひょうけっかいにいたるしょういき,氷結界に至る晶域
ひょうけっかいにいたるせいらん,氷結界に至る晴嵐
ひょうけっかいにすむますいちゅう,氷結界に住む魔酔虫
ひょうけっかいのおにわばん,氷結界の御庭番
ひょうけっかいのかがみ,氷結界の鏡
ひょうけっかいのかんれいりゅう,氷結界の還零龍
ひょうけっかいのきょうまし,氷結界の鏡魔師
ひょうけっかいのぐんし,氷結界の軍師
ひょうけっかいのけっきたい,氷結界の決起隊
ひょうけっかいのけんし,氷結界の剣士
ひょうけっかいのこうれいし,氷結界の交霊師
ひょうけっかいのこおう,氷結界の虎王
ひょうけっかいのこしょう,氷結界の虎将
ひょうけっかいのさんほうじん,氷結界の三方陣
ひょうけっかいのしゅげんじゃ,氷結界の修験者
ひょうけっかいのしゅごじん,氷結界の守護陣
ひょうけっかいのじゅつしゃ,氷結界の術者
ひょうけっかいのしょうへき,氷結界の晶壁
ひょうけっかいのじょうはり,氷結界の浄玻璃
ひょうけっかいのしょうまし,氷結界の照魔師
ひょうけっかいのしんしょうれい,氷結界の神精霊
ひょうけっかいのずいじん,氷結界の随身
ひょうけっかいのそうせい,氷結界の霜精
ひょうけっかいのだいそうじょう,氷結界の大僧正
ひょうけっかいのでんどうし,氷結界の伝道師
ひょうけっかいのはじゅつし,氷結界の破術師
ひょうけっかいのばんにん,氷結界の番人
ひょうけっかいのふうすいし,氷結界の風水師
ひょうけっかいのふうまだん,氷結界の封魔団
ひょうけっかいのまいひめ,氷結界の舞姫
ひょうけっかいのみずかげ,氷結界の水影
ひょうけっかいのもののふ,氷結界の武士
ひょうけっかいのもんしょう,氷結界の紋章
ひょうけっかいのゆそうぶたい,氷結界の輸送部隊
ひょうけっかいのよりまし,氷結界の依巫
ひょうけっかいのりゅう,氷結界の龍
ひょうけっかいのろいやるないと,氷結界のロイヤル・ナイト
ひろいっくちゃれんじゃー,H・C
ひろいっくちゃんぴおん,H－C
ふぁんとむないつ,幻影騎士団
ふぇありーている,妖精伝姫
ふぉーみゅらあすりーと,F.A.
ふぉとん,光子
ぶじん,武神
ぶそうほうき,武装蜂起
ふゅーじょん,融合
ぷらいど,誇り
ぷらいどとたましいのあるてぃめっとどらごん,誇りと魂の究極竜
ぷらいどとたましいのどらごん,誇りと魂の龍
ふらいんぐめありー,彷徨える幽霊船
ぶらっくおぶれじぇんど,伝説の黒石
ぶらっくばーにんぐ,黒・魔・導・爆・裂・破
ぶらっくばーにんぐまじっく,黒・爆・裂・破・魔・導
ぶらっくふぇざー,BF
ぶらっくまじっく,黒・魔・導
ぶらっくめたるどらごん,黒鋼竜
ぷらねっとぱすふぁいんだー,惑星探査車
ぷらんどろーる,海造賊
ぶるーあいず,青眼
ぶるーあいずあるてぃめっとどらごん,青眼の究極竜
ぶるーあいずおるたなてぃぶあるてぃめっとどらごん,青眼の究極亜竜
ぶるーあいずおるたなてぃぶほわいとどらごん,青眼の亜白龍
ぶるーあいずかおすどらごん,青眼の混沌龍
ぶるーあいずしゃいにんぐどらごん,青眼の光龍
ぶるーあいずすぴりっとあるてぃめっとどらごん,青眼の究極霊竜
ぶるーあいずすぴりっとどらごん,青眼の精霊龍
ぶるーあいずついんばーすとどらごん,青眼の双爆裂龍
ぶるーあいずほわいとどらごん,青眼の白龍
ぷるーと,The suppression PLUTO,短縮よみ
ぷれでたーぷらんつ,捕食植物
へいずびーすと,陽炎獣
ほうかい,方界
ほうぎょくじゅう,宝玉獣
ほーりーないつ,聖なる
ほーりーらいとにんぐ,光天使
ほしみちるしんせかい,星満ちる新世壊
ほろびのばーすとすとりーむ,滅びの爆裂疾風弾
ほわいとおーら,白闘気
ほわいとおぶえんしぇんと,太古の白石
ほわいとおぶれじぇんど,伝説の白石
まーきゅりー,The tripping MERCURY,短縮よみ
まーず,The blazing MARS,短縮よみ
まーめいる,水精鱗
まーめいるのしんえいたい,水精鱗の深影隊
まおうちょうりゅう,魔王超龍
まおうりゅう,魔王龍
まかいげきだん,魔界劇団
まぎすとす,結晶
まぎすとす,法典
まぎすとす,絶火
まぎすとす,聖魔
まぎすとす,精霊
まぐねっとうぉりあー,磁石の戦士
まけん,魔鍵
まごうしん,魔轟神
ましーん,機械
まじっくびーすと,魔導獣
まじゅつし,魔術師
ましんなーず,機甲部隊
ますくどひーろー,M・HERO
ますたーおぶどらごんないと,究極竜騎士
ますたーおぶどらごんまぎあ,究極竜魔導師
まそうせんし,魔装戦士
まだん,魔弾
まてりあくとる,原質
まどうしょ,魔導書
まどるちぇ,魔導人形
まなどぅむあぶしじょん,伍世壊摘心
まなどぅむいまじん,伍世壊心像
まなどぅむぶれいくはーと,伍世壊砕心
まなどぅむりふれーみんぐ,伍世壊浄心
まやかし,魔妖
まりんせす,海晶乙女
まるちゃみー,マルチャミー
みかいいき,未界域
みかんこ,御巫
みすとばれー,霞の谷
みらいおう,未来皇
みれにあむ,千年
みれにあむしーかー,千年の血族
むーんらいと,月光
むげんきどう,無限起動
むげんきゅうしゅうたい,夢幻吸収体
むげんりゅう,無限竜
むこうほうとう,無孔砲塔
むこうほうとうでぃせいぶらすたー,無孔砲塔－ディセイブラスター
むせかい,六世壊
めいかい,溟界
めいがいおう,冥骸王
めいがいおうめめんとらんてくとりか,冥骸王－メメントラン・テクトリカ
めいかいだくりゅう,冥界濁龍
めいかいりゅう,冥界龍
めたるかきょうかはんしゃそうこう,メタル化・強化反射装甲
めたるふぉーぜ,錬装
めたるいりゅーじょにすと,鋼鉄の幻想師
めておろーらどらいとろん,流星極輝巧群
めんこうもり,面子蝙蝠
もりのせいじゅう,森の聖獣
もりのせいれい,森の聖霊
もるがないと,魔瞳
もんしょうじゅう,紋章獣
ゆうしゃ,勇者
ゆうよくげんじゅう,有翼幻獣
ゆべる,ユベル
ゆべる,ユベル－Das Abscheulich Ritter,短縮よみ
ゆべる,ユベル－Das Ewig Liebe Wächter,短縮よみ
ゆべる,ユベル－Das Extremer Traurig Drachen,短縮よみ
ゆべるだすあぷしぇりっひりったー,ユベル－Das Abscheulich Ritter
ゆべるだすえーゔぃひりーべゔぇひたー,ユベル－Das Ewig Liebe Wächter
ゆべるだすえくすとれーむとらうりひどらっへ,ユベル－Das Extremer Traurig Drachen
ゆめまきょう,夢魔鏡
ようせいりゅう,妖精竜
ようせんじゅう,妖仙獣
よくしんりゅう,翼神竜
らいか,蕾禍
らいかのくろかみつき,蕾禍ノ玄神憑月
らいかのさらしふじ,蕾禍ノ曝藤
らいかのひめじゃのめ,蕾禍ノ姫邪眼
らいとあんどだーくねすどらごんろーど,光と闇の竜王
らいとえんどさぷりめいしょんどらごん,光と昇華の竜
らいぶついん,Live☆Twin
らくいん,烙印
らすとほーぷなんばーず,最後の希望
らせんりゅう,螺旋竜
らびゅりんす,白銀の城
らんくあっぷまじっく,RUM
りたーんおぶれっどあいず,真紅眼の鎧旋
りっか,六花
りゅうえいしん,龍影神
りゅうきし,竜騎士
りゅうけんし,竜剣士
りゅうせい,竜星
りりかるるすきにあ,LL
りるまじまーじ,Lマジマージ
るーん,神碑
れいじゅう,霊獣
れいしん,霊神
れいつかい,霊使い
れいどらぷたーず,RR
れいめいき,黎銘機
れいめいきへおすゔぁろーぐ,黎銘機ヘオスヴァローグ
れすきゅーえーす,R－ACE
れっしゃ,列車
れっどあいず,真紅眼
れっどあいずあんでっとどらごん,真紅眼の不死竜
れっどあいずあんでっとどらごんろーど,真紅眼の不死竜皇
れっどあいずあんでっとねくろどらごん,真紅眼の不屍竜
れっどあいずおるたなてぃぶぶらっくどらごん,真紅眼の亜黒竜
れっどあいずすらっしゅどらごん,真紅眼の黒刃竜
れっどあいずそうる,真紅き魂
れっどあいずだーくねすどらごん,真紅眼の闇竜
れっどあいずとれーさーどらごん,真紅眼の遡刻竜
れっどあいずのきょうせいりゅうめておどらごん,真紅眼の凶星竜－メテオ・ドラゴン
れっどあいずふゅーじょん,真紅眼融合
れっどあいずぶらっくどらごん,真紅眼の黒竜
れっどあいずぶらっくどらごんそーど,真紅眼の黒竜剣
れっどあいずぶらっくふれあどらごん,真紅眼の黒炎竜
れっどあいずぶらっくめておどらごん,真紅眼の黒星竜
れっどあいずふれあめたるどらごん,真紅眼の鋼炎竜
れっどあいずべびーどらごん,真紅眼の幼竜
れっどあいずめたるないとぎあふりーど,真紅眼の鉄騎士－ギア・フリード
れっどあいずらいとにんぐろーどえびるでーもん,真紅眼の凶雷皇－エビル・デーモン
れっどあいずわいばーん,真紅眼の飛竜
れんごくりゅう,煉獄龍
ろーかさんさーら,世壊輪廻
ろーず,薔薇
ろぎあすてら,厄災の星
ろくぶしき,六武式
ろくぶしきしゅうそうじん,六武式襲双陣
ろくぶしゅう,六武衆
ろくぶしゅうのしなんばん,六武衆の指南番
ろくぶしゅうのはかいそう,六武衆の破戒僧
わるきゅーれ,戦乙女
